distrito,ano,concelho,data,hora,mortos,feridos_graves,via,km,natureza,source_file
Portalegre,2009,Elvas,2009-07-27,01:00,0,1,AV BOA FÉ,,Despiste com capotamento,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-04-18,05:16,0,3,EN246,74.700,Despiste com capotamento,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-05-04,17:15,0,1,R D NUNO ALV. PEREIRA,,Colisão lat. c/ outro veíc. mov.,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-10-06,16:20,0,1,ESTR PIEDADE,,Desp. c/ colisão veíc. imobil. /obst.,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-01-17,03:40,0,1,EN372,71.300,Atropelamento com fuga,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-07-27,13:00,0,1,R SAO LOURENÇO,,Atropelamento de peões,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-06-26,01:45,0,1,EM514,,Despiste simples,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-06-30,17:30,0,1,EN243,182.500,Despiste com capotamento,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-04-09,13:30,0,1,EN4,,Colisão lat. c/ outro veíc. mov.,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-09-15,16:43,1,0,EN4,187.000,Colisão lat. c/ outro veíc. mov.,Portalegre 2009.pdf
Portalegre,2009,Elvas,2009-07-03,11:00,0,1,EN4,,Atropelamento de peões,Portalegre 2009.pdf
Portalegre,2009,Gavião,2009-08-22,13:10,0,1,EM531,,Colisão frontal,Portalegre 2009.pdf
Portalegre,2009,Monforte,2009-10-16,22:45,0,1,EM506,,Desp. c/ colisão veíc. imobil. /obst.,Portalegre 2009.pdf
Portalegre,2009,Monforte,2009-01-06,19:15,0,1,EN243,167.450,Despiste s/ disp. retenção,Portalegre 2009.pdf
Portalegre,2009,Nisa,2009-07-01,18:49,0,1,EN18,122.300,Despiste com capotamento,Portalegre 2009.pdf
Portalegre,2009,Nisa,2009-10-16,19:30,1,0,EN18,139.500,Atropelamento de peões,Portalegre 2009.pdf
Portalegre,2009,Nisa,2009-01-10,15:30,1,0,R DOS PARALELOS 50,,Atropelamento de peões,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-03-21,10:00,0,1,R BAR VALE ESTRADA,,Despiste com capotamento,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-12-22,16:30,0,1,EN243,28.750,Colisão frontal,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-09-13,02:00,0,1,R CARRASCAL,,Despiste simples,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-05-18,13:50,0,1,EN2,456.900,Despiste com capotamento,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-04-21,15:30,0,1,EN244,78.700,Despiste s/ disp. retenção,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-10-04,23:35,0,1,EM535,,Atropelamento de peões,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-10-17,18:30,1,0,EM1059,,Despiste simples,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-02-22,09:30,0,1,EN243,96.500,Despiste simples,Portalegre 2009.pdf
Portalegre,2009,Ponte de Sôr,2009-08-22,14:16,0,1,EN244,86.400,Despiste com capotamento,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-10-29,09:50,0,1,EM520,,Colisão lat. c/ outro veíc. mov.,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-10-20,13:40,0,1,EN359,131.560,Colisão lat. c/ outro veíc. mov.,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-07-12,05:15,0,1,IP2,176.290,Atropelamento com fuga,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-06-04,20:15,0,1,EM1045,,Colisão lat. c/ outro veíc. mov.,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-03-11,22:04,0,4,EN18,159.300,Colisão frontal,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-05-22,17:15,0,1,EM517,13.500,Colisão frontal,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-05-17,17:00,0,1,EM522,,Colisão frontal,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-02-28,06:30,0,1,AV DE BADAJOZ,,Desp. c/ colisão veíc. imobil. /obst.,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-02-28,21:40,0,1,EN18,166.400,Colisão frontal,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-02-03,13:00,0,1,EM1146,,Despiste simples,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-01-25,12:20,0,1,EN246,20.370,Despiste simples,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-11-22,17:40,0,1,R BOAVISTA,,Colisão tras. c/ outro veíc. mov.,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-11-15,04:25,0,1,EN18,167.750,Despiste simples,Portalegre 2009.pdf
Portalegre,2009,Portalegre,2009-11-14,08:20,0,1,EM517,0.500,Colisão frontal,Portalegre 2009.pdf
Portalegre,2009,Sousel,2009-12-17,23:30,0,1,EN372,10.420,Despiste s/ disp. retenção,Portalegre 2009.pdf
Portalegre,2009,Sousel,2009-09-24,22:30,1,0,EM372,31.200,Despiste com capotamento,Portalegre 2009.pdf
Porto,2009,Amarante,2009-04-13,18:10:00,1,0,R MO,,Despiste simples,Porto 2009.pdf
Porto,2009,Amarante,2009-11-02,16:00:00,0,1,EN15,52.950,Despiste simples,Porto 2009.pdf
Porto,2009,Amarante,2009-03-14,09:40:00,0,1,R MATOUCA,,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Amarante,2009-06-28,10:40:00,1,0,R MO,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Amarante,2009-10-11,03:15:00,0,1,EN15,57.200,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Amarante,2009-10-24,09:00:00,0,1,IP4,66.400,Colisão frontal,Porto 2009.pdf
Porto,2009,Amarante,2009-12-24,15:20:00,1,0,A4,57.400,Despiste c/ disp. retenção,Porto 2009.pdf
Porto,2009,Amarante,2009-05-23,20:00:00,1,1,A4,51.300,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Amarante,2009-09-09,11:10:00,0,1,R IGREJA,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Baiao,2009-08-08,22:30:00,4,3,,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Baiao,2009-12-17,18:30:00,0,1,EM581,,Despiste simples,Porto 2009.pdf
Porto,2009,Baiao,2009-03-27,20:20:00,0,1,LUGAR LODEO,,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Baiao,2009-09-01,05:53:00,0,1,EN101,156.900,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Baiao,2009-05-16,17:15:00,0,1,R CAMOES,,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Felgueiras,2009-09-29,02:45:00,0,1,EN207-3,0.100,Colisão frontal,Porto 2009.pdf
Porto,2009,Felgueiras,2009-09-21,07:55:00,0,1,EN101-4,0.800,Colisão tras. c/ outro veíc. mov.,Porto 2009.pdf
Porto,2009,Felgueiras,2009-05-14,08:30:00,0,1,LUGAR MONTE,,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Felgueiras,2009-06-24,15:30:00,0,1,LUGAR MILHOES,,Colisão frontal,Porto 2009.pdf
Porto,2009,Felgueiras,2009-01-21,13:15:00,0,1,LUGAR PENIDO,,Despiste simples,Porto 2009.pdf
Porto,2009,Felgueiras,2009-12-11,18:30:00,0,1,EN101-4,2.600,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Felgueiras,2009-02-07,13:20:00,0,1,EN207,38.800,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Felgueiras,2009-02-10,20:50:00,0,1,EN207-3,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Felgueiras,2009-09-25,20:20:00,0,1,EN15,48.800,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Felgueiras,2009-11-14,19:33:00,0,1,AV RIBEIRO MAGALHAES,,Atropelamento com fuga,Porto 2009.pdf
Porto,2009,Felgueiras,2009-10-12,09:00:00,0,1,LUGAR RECTA RETONTOURA,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Felgueiras,2009-11-16,18:25:00,0,1,LUGAR DO PARAISO,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Felgueiras,2009-02-12,08:05:00,0,1,EM564,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Felgueiras,2009-12-27,14:00:00,1,0,R COUTADA,,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Felgueiras,2009-10-15,20:15:00,0,1,LUGAR CAMPAS,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Felgueiras,2009-06-24,00:30:00,0,1,R SANTO ANTONIO,,Colisão tras. c/ outro veíc. mov.,Porto 2009.pdf
Porto,2009,Felgueiras,2009-08-10,00:30:00,0,1,LUGAR ASSEITO,,Despiste simples,Porto 2009.pdf
Porto,2009,Felgueiras,2009-06-13,18:00:00,0,1,LUGAR COTO,,Colisão frontal,Porto 2009.pdf
Porto,2009,Felgueiras,2009-09-13,16:10:00,0,1,R PEDROSO,,Colisão choque em cadeia,Porto 2009.pdf
Porto,2009,Gondomar,2009-05-22,19:30:00,0,1,Rua do Pinheiro da Saudade,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Gondomar,2009-07-10,14:00:00,0,1,AV DA CONDUTA,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Gondomar,2009-05-04,23:15:00,0,3,Rua Padre Joaquim das Neves,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Gondomar,2009-05-02,19:55:00,0,1,AV MULTIUSOS,,Colisão c/veic./obstá. f. rodagem,Porto 2009.pdf
Porto,2009,Gondomar,2009-09-11,12:00:00,0,1,Rua da Igreja (Gondomar),,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Gondomar,2009-07-07,12:12:00,0,1,AV CARVALHA,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Gondomar,2009-02-16,11:00:00,0,1,EN108,0.400,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Gondomar,2009-01-01,15:45:00,0,1,Avenida de Dom João I,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Gondomar,2009-01-21,06:45:00,0,1,TV CAVADA,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Gondomar,2009-11-20,18:00:00,0,1,R ALTO REGADAS,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Gondomar,2009-08-13,22:00:00,0,1,Avenida da Conduta,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Gondomar,2009-05-17,18:45:00,0,1,EN108,5.370,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Lousada,2009-06-20,23:45:00,0,1,EN106,18.300,Colisão com fuga,Porto 2009.pdf
Porto,2009,Lousada,2009-06-08,10:00:00,0,1,EN106,16.350,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Lousada,2009-10-13,21:00:00,0,1,EN207,24.800,Colisão frontal,Porto 2009.pdf
Porto,2009,Lousada,2009-03-11,11:00:00,0,1,AV BOAVISTA,,Colisão frontal,Porto 2009.pdf
Porto,2009,Lousada,2009-05-28,08:45:00,1,0,EN106,22.200,Colisão frontal,Porto 2009.pdf
Porto,2009,Lousada,2009-01-21,16:10:00,0,1,R PINHEIRINHOS,,Despiste simples,Porto 2009.pdf
Porto,2009,Lousada,2009-08-21,20:05:00,0,1,EN106,19.100,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Lousada,2009-08-30,18:15:00,1,2,EN15,42.700,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Lousada,2009-02-15,17:45:00,0,1,R BOTICA,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Maia,2009-09-03,09:30:00,0,1,Via Central de Milheirós,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Maia,2009-11-16,19:55:00,0,1,Avenida de Nossa Senhora da Natividade,,Colisão tras. c/ outro veíc. mov.,Porto 2009.pdf
Porto,2009,Maia,2009-04-24,11:15:00,0,1,Avenida Doutor Germano Vieira,,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Maia,2009-04-09,13:15:00,0,1,Rua 5 de Outubro,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Maia,2009-09-16,01:20:00,1,0,R CRUZ GUARDEIRAS,,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Maia,2009-12-12,06:15:00,0,1,R FRIAES,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Maia,2009-05-22,04:10:00,0,1,R JOAQUIM NOGUEIRA SANTOS,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Maia,2009-07-29,18:20:00,0,1,R FRIAES,,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Maia,2009-11-07,11:40:00,0,1,A41,12.200,Despiste c/ disp. retenção,Porto 2009.pdf
Porto,2009,Maia,2009-03-21,07:00:00,1,0,AV FRANCISCO SA CARNEIRO,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Maia,2009-01-17,15:50:00,0,1,A41,2.400,Despiste simples,Porto 2009.pdf
Porto,2009,Maia,2009-04-19,01:30:00,0,1,A41,7.350,Colisão tras. c/ outro veíc. mov.,Porto 2009.pdf
Porto,2009,Maia,2009-05-23,03:25:00,0,1,EST DIAGONAL DA CIDREOGIA,,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Maia,2009-12-14,08:40:00,2,0,R 1,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Maia,2009-06-08,17:55:00,0,1,AV PADRE MANUEL ALVES DO REGO,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Maia,2009-04-17,18:45:00,0,1,R DR JOAQUIM NOGUEIRO DOS SANTOS,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Maia,2009-01-31,16:00:00,0,1,R CONSELHEIRO COSTA AROSO,,Colisão frontal,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-10-04,17:50:00,0,1,EN210,65.300,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-06-05,11:00:00,1,0,EN211,4.400,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-02-14,17:20:00,0,1,EN320,36.250,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-03-10,21:15:00,1,0,R DE SEQUEIROS,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-01-17,18:15:00,1,1,EN321-1,0.900,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-11-15,17:10:00,1,0,EN211,5.730,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-08-07,22:00:00,0,2,,,Colisão frontal,Porto 2009.pdf
Porto,2009,Marco Canaveses,2009-11-28,18:00:00,0,1,EN210,74.880,Despiste simples,Porto 2009.pdf
Porto,2009,Matosinhos,2009-11-06,16:46:00,0,1,Rua Silva Brinco,,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Matosinhos,2009-10-28,17:04:00,0,1,Rua do Tronco,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-11-21,19:00:00,1,0,R TEOFILO CARVALHO SANTOS,,Despiste simples,Porto 2009.pdf
Porto,2009,Matosinhos,2009-12-23,16:20:00,1,0,A4,1.700,Despiste c/ disp. retenção,Porto 2009.pdf
Porto,2009,Matosinhos,2009-08-04,22:05:00,0,1,AV DR MANUEL TEIXEIRA,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-04-20,00:20:00,0,1,A28,11.725,Desp. c/transp.disp. ret. lateral,Porto 2009.pdf
Porto,2009,Matosinhos,2009-06-06,16:20:00,0,1,Avenida da República,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-05-19,18:55:00,1,0,Rua 5 de Outubro,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-10-23,19:30:00,0,1,Avª Oscar Lopes,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Matosinhos,2009-05-17,16:00:00,0,1,A28,5.300,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Matosinhos,2009-06-09,14:55:00,1,0,AV MARIO BRITO,,Colisão frontal,Porto 2009.pdf
Porto,2009,Matosinhos,2009-01-07,06:30:00,0,1,A28,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-04-02,17:21:00,0,1,Rua Bernardino Machado,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Matosinhos,2009-07-27,08:20:00,1,0,A28,5.300,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-04-27,17:20:00,1,0,EN14,1.400,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-07-08,20:30:00,0,1,Avenida Antunes Guimarães,,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Matosinhos,2009-10-02,09:20:00,0,2,Avenida Fabril do Norte,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-06-22,20:30:00,0,1,Rua de São Gens,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-01-06,00:05:00,0,2,Travessa Dom Nuno Álvares Pereira,,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Matosinhos,2009-12-01,13:59:00,0,1,Avenida da República,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Matosinhos,2009-06-07,05:00:00,0,1,A28,6.200,Colisão c/veic./obstá. f. rodagem,Porto 2009.pdf
Porto,2009,Matosinhos,2009-09-09,07:30:00,0,1,Estrada da Circunvalação,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-07-12,09:45:00,0,1,R ANTONIO BARBOSA,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-09-13,19:00:00,1,0,A42,0.500,Despiste simples,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-05-29,07:55:00,0,2,AV CENTRAL DA SEROA,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-05-24,12:00:00,0,1,VIA PODER LOCAL,,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-03-02,23:15:00,0,1,ROT PINHEIRAL,,Despiste simples,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-01-23,19:30:00,0,1,R PARQUE,,Colisão com fuga,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-08-25,18:40:00,1,0,AV PORTA CAPITAL MOVEL,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Pacos de Ferreira,2009-05-25,12:15:00,0,1,R RIBEIRO PENAMAIOR,,Despiste simples,Porto 2009.pdf
Porto,2009,Paredes,2009-11-02,18:10:00,0,3,AV CARDAL,,Colisão frontal,Porto 2009.pdf
Porto,2009,Paredes,2009-12-02,17:40:00,1,0,EN319,27.950,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Paredes,2009-03-07,20:30:00,0,1,EN319,18.600,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Paredes,2009-07-25,17:10:00,0,1,EN319-2,1.178,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Paredes,2009-04-16,13:10:00,1,0,EN15,22.300,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Paredes,2009-03-20,09:30:00,1,0,EN15,14.800,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Paredes,2009-07-20,15:45:00,0,1,AV CENTRAL PORTELA,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Paredes,2009-10-04,16:15:00,1,0,R AGRELA,,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Paredes,2009-03-20,00:50:00,0,1,AV FAUSTINO MOREIRA SANTOS,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Paredes,2009-02-14,20:00:00,1,0,A42,2.730,Colisão tras. c/ outro veíc. mov.,Porto 2009.pdf
Porto,2009,Paredes,2009-06-22,19:30:00,1,0,EN319,20.470,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Paredes,2009-08-29,19:00:00,0,1,EN319,29.780,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Paredes,2009-08-28,14:55:00,0,1,A4,29.850,Despiste c/ disp. retenção,Porto 2009.pdf
Porto,2009,Paredes,2009-12-01,20:10:00,1,0,AV DR FRANCISCO SA CARNEIRO,,Colisão frontal,Porto 2009.pdf
Porto,2009,Paredes,2009-08-15,21:40:00,0,1,R DR JOSE BARNARDO PACHECO PEREIRA LEITE,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Paredes,2009-09-26,23:50:00,0,1,R RAINHA STA TERESA,,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Paredes,2009-12-22,14:00:00,0,2,EN15,20.700,Colisão frontal,Porto 2009.pdf
Porto,2009,Paredes,2009-11-29,16:00:00,0,1,EN209,27.300,Colisão c/veic./obstá. f. rodagem,Porto 2009.pdf
Porto,2009,Paredes,2009-11-12,18:00:00,0,1,AV FRANCISCO SA CARNEIRO,,Colisão frontal,Porto 2009.pdf
Porto,2009,Paredes,2009-07-06,09:00:00,0,1,R PROF JOSE MEIRELES CUNHA,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Penafiel,2009-12-04,22:00:00,1,1,EN211,2.700,Colisão frontal,Porto 2009.pdf
Porto,2009,Penafiel,2009-01-02,21:00:00,0,1,R SAMIL,,Despiste simples,Porto 2009.pdf
Porto,2009,Penafiel,2009-03-15,16:00:00,0,1,EN106,32.830,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Penafiel,2009-08-28,16:15:00,7,0,VAR-CAVALU,,Colisão frontal,Porto 2009.pdf
Porto,2009,Penafiel,2009-10-26,08:00:00,0,1,EN211,2.850,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Penafiel,2009-03-07,20:40:00,0,1,EN106,26.100,Despiste simples,Porto 2009.pdf
Porto,2009,Penafiel,2009-04-26,14:38:00,1,2,EN106,29.143,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Penafiel,2009-09-16,13:15:00,0,1,LUGAR AZIZ,,Colisão frontal,Porto 2009.pdf
Porto,2009,Penafiel,2009-07-09,10:40:00,2,1,EN319-2,4.300,Despiste s/ disp. retenção,Porto 2009.pdf
Porto,2009,Penafiel,2009-12-15,08:00:00,0,1,R LAMOSO,,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Penafiel,2009-04-23,15:30:00,0,1,EN15,34.900,Colisão frontal,Porto 2009.pdf
Porto,2009,Penafiel,2009-03-24,23:37:00,0,1,EN106,30.200,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Penafiel,2009-07-02,22:30:00,0,1,AV LIBERDADE,,Colisão com outras situações,Porto 2009.pdf
Porto,2009,Penafiel,2009-09-27,09:00:00,0,1,AV LUIS CAMOES,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Penafiel,2009-03-24,10:30:00,0,1,A4,43.050,Despiste simples,Porto 2009.pdf
Porto,2009,Penafiel,2009-05-31,12:10:00,2,2,EN106,31.065,Colisão frontal,Porto 2009.pdf
Porto,2009,Penafiel,2009-01-29,20:30:00,0,1,EN106,25.800,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Penafiel,2009-07-23,07:15:00,0,1,AV PEDREIRAS,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Penafiel,2009-05-30,19:00:00,0,1,LUGAR LETRAS,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Penafiel,2009-05-11,19:30:00,0,2,EN106-3,3.200,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Penafiel,2009-11-02,19:40:00,0,1,EN106,30.800,Despiste simples,Porto 2009.pdf
Porto,2009,Penafiel,2009-12-22,14:00:00,0,1,EN106,23.750,Colisão frontal,Porto 2009.pdf
Porto,2009,Penafiel,2009-10-29,10:50:00,0,1,EN101,32.134,Colisão frontal,Porto 2009.pdf
Porto,2009,Penafiel,2009-05-28,19:15:00,0,1,EN106,24.100,Despiste c/col. c/veíc. imobil./obst.,Porto 2009.pdf
Porto,2009,Porto,2009-08-31,08:30:00,0,1,A20,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-05-18,21:10:00,1,0,Praça da Batalha,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-06-25,16:35:00,1,0,Rua do Monte dos Burgos (Sob A 20),,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-08-10,11:50:00,0,1,A20,13.400,Despiste c/ disp. retenção,Porto 2009.pdf
Porto,2009,Porto,2009-04-01,09:35:00,0,1,Viaduto da Areosa,,Colisão frontal,Porto 2009.pdf
Porto,2009,Porto,2009-11-09,12:15:00,0,1,Rua Diogo Botelho,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-05-14,16:35:00,0,1,Rua Costa Cabral,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-09-08,20:35:00,0,1,Avenida França,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-08-20,06:20:00,0,1,Alameda de Cartes,,Atropelamento com fuga,Porto 2009.pdf
Porto,2009,Porto,2009-10-14,22:30:00,0,1,R EXERCITO LIBERTADOR C/ R ANTONIO ENES,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-09-29,17:25:00,0,1,Rua Doutor Manuel Pereira da Silva,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-11-07,08:50:00,0,1,Rua Carrington da Costa,,Despiste com capotamento,Porto 2009.pdf
Porto,2009,Porto,2009-06-30,13:35:00,1,0,A20,13.700,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-10-17,09:50:00,0,1,Rua Manuel Pinto de Azevedo,,Atropelamento com fuga,Porto 2009.pdf
Porto,2009,Porto,2009-03-27,09:00:00,0,1,Avenida Boavista,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-12-02,20:25:00,1,0,A1,302.800,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-10-29,17:50:00,0,1,A20,,Colisão c/veic./obstá. f. rodagem,Porto 2009.pdf
Porto,2009,Porto,2009-04-02,13:00:00,0,1,Rua Costa Cabral,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-01-07,09:00:00,0,2,Avenida Paiva Couceiro,,Colisão frontal,Porto 2009.pdf
Porto,2009,Porto,2009-06-13,11:25:00,0,1,Estrada da Circunvalação,,Colisão lat. c/outro veíc. mov.,Porto 2009.pdf
Porto,2009,Porto,2009-10-11,07:25:00,1,0,ESCULTOR JOSE,,Atropelamento de peões,Porto 2009.pdf
Porto,2009,Porto,2009-07-31,18:00:00,0,1,Largo da Lapa,,Atropelamento de peões,Porto 2009.pdf
