distrito,ano,concelho,acidentes_com_vitimas,vitimas_mortais,feridos_graves,feridos_leves,total_vitimas,indice_gravidade,source_file
Portalegre,2016,Elvas,79,5,17,89,111,6.3,Portalegre 2016 30d.pdf
Portalegre,2016,Fronteira,4,0,0,5,5,0.0,Portalegre 2016 30d.pdf
Portalegre,2016,Gaviao,10,0,4,11,15,0.0,Portalegre 2016 30d.pdf
Portalegre,2016,Marvao,6,0,0,7,7,0.0,Portalegre 2016 30d.pdf
Portalegre,2016,Monforte,6,1,3,3,7,16.7,Portalegre 2016 30d.pdf
Portalegre,2016,Nisa,19,4,6,22,32,21.1,Portalegre 2016 30d.pdf
Portalegre,2016,Ponte de Sor,56,2,11,61,74,3.6,Portalegre 2016 30d.pdf
Portalegre,2016,Portalegre,60,1,15,66,82,1.7,Portalegre 2016 30d.pdf
Portalegre,2016,Sousel,7,0,4,10,14,0.0,Portalegre 2016 30d.pdf
Porto,2016,Amarante,204,6,5,260,271,2.9,Porto 2016 30d.pdf
Porto,2016,Baiao,50,0,4,67,71,0.0,Porto 2016 30d.pdf
Porto,2016,Felgueiras,231,4,1,296,301,1.7,Porto 2016 30d.pdf
Porto,2016,Gondomar,396,7,14,483,504,1.8,Porto 2016 30d.pdf
Porto,2016,Lousada,160,2,3,201,206,1.3,Porto 2016 30d.pdf
Porto,2016,Maia,318,4,11,397,412,1.3,Porto 2016 30d.pdf
Porto,2016,Marco de Canaveses,146,0,2,191,193,0.0,Porto 2016 30d.pdf
Porto,2016,Matosinhos,519,6,7,648,661,1.2,Porto 2016 30d.pdf
Porto,2016,Pacos de Ferreira,187,3,9,218,230,1.6,Porto 2016 30d.pdf
Porto,2016,Paredes,283,3,14,364,381,1.1,Porto 2016 30d.pdf
Porto,2016,Penafiel,268,4,9,370,383,1.5,Porto 2016 30d.pdf
Porto,2016,Porto,976,7,15,1144,1166,0.7,Porto 2016 30d.pdf
Porto,2016,Povoa de Varzim,233,2,5,297,304,0.9,Porto 2016 30d.pdf
Porto,2016,Santo Tirso,229,2,11,279,292,0.9,Porto 2016 30d.pdf
Porto,2016,Trofa,141,1,3,175,179,0.7,Porto 2016 30d.pdf
Porto,2016,Valongo,250,1,8,291,300,0.4,Porto 2016 30d.pdf
Porto,2016,Vila do Conde,290,2,8,360,370,0.7,Porto 2016 30d.pdf
Porto,2016,Vila Nova de Gaia,784,5,28,985,1018,0.6,Porto 2016 30d.pdf
Santarém,2016,Abrantes,103,3,5,121,129,2.9,Santarém 2016 30d.pdf
Santarém,2016,Alcanena,61,0,8,75,83,0.0,Santarém 2016 30d.pdf
Santarém,2016,Almeirim,68,0,6,79,85,0.0,Santarém 2016 30d.pdf
Santarém,2016,Alpiarca,21,2,6,19,27,9.5,Santarém 2016 30d.pdf
Santarém,2016,Benavente,88,3,8,113,124,3.4,Santarém 2016 30d.pdf
Santarém,2016,Cartaxo,76,2,7,81,90,2.6,Santarém 2016 30d.pdf
Santarém,2016,Chamusca,42,3,4,42,49,7.1,Santarém 2016 30d.pdf
Santarém,2016,Constancia,12,0,0,15,15,0.0,Santarém 2016 30d.pdf
Santarém,2016,Coruche,63,3,8,70,81,4.8,Santarém 2016 30d.pdf
Santarém,2016,Entroncamento,40,0,3,48,51,0.0,Santarém 2016 30d.pdf
Santarém,2016,Ferreira do Zezere,36,0,0,42,42,0.0,Santarém 2016 30d.pdf
Santarém,2016,Golega,22,0,0,31,31,0.0,Santarém 2016 30d.pdf
Santarém,2016,Macao,24,1,3,28,32,4.2,Santarém 2016 30d.pdf
Santarém,2016,Ourem,157,0,12,207,219,0.0,Santarém 2016 30d.pdf
Santarém,2016,Rio Maior,99,2,14,117,133,2.0,Santarém 2016 30d.pdf
Santarém,2016,Salvaterra de Magos,59,4,8,74,86,6.8,Santarém 2016 30d.pdf
Santarém,2016,Santarem,203,4,30,244,278,2.0,Santarém 2016 30d.pdf
Santarém,2016,Sardoal,12,0,1,14,15,0.0,Santarém 2016 30d.pdf
Santarém,2016,Tomar,135,0,3,165,168,0.0,Santarém 2016 30d.pdf
Santarém,2016,Torres Novas,103,2,5,138,145,1.9,Santarém 2016 30d.pdf
Santarém,2016,Vila Nova da Barquinha,25,0,1,31,32,0.0,Santarém 2016 30d.pdf
Setúbal,2016,Alcacer do Sal,78,3,19,115,137,3.8,Setúbal 2016 30d.pdf
Setúbal,2016,Alcochete,48,2,4,61,67,4.2,Setúbal 2016 30d.pdf
Setúbal,2016,Almada,393,3,21,466,490,0.8,Setúbal 2016 30d.pdf
Setúbal,2016,Barreiro,161,4,8,184,196,2.5,Setúbal 2016 30d.pdf
Setúbal,2016,Grandola,69,4,6,86,96,5.8,Setúbal 2016 30d.pdf
Setúbal,2016,Moita,115,1,6,141,148,0.9,Setúbal 2016 30d.pdf
Setúbal,2016,Montijo,162,1,6,214,221,0.6,Setúbal 2016 30d.pdf
Setúbal,2016,Palmela,219,4,18,297,319,1.8,Setúbal 2016 30d.pdf
Setúbal,2016,Santiago do Cacem,72,2,7,85,94,2.8,Setúbal 2016 30d.pdf
Setúbal,2016,Seixal,397,11,24,495,530,2.8,Setúbal 2016 30d.pdf
Setúbal,2016,Sesimbra,122,2,7,156,165,1.6,Setúbal 2016 30d.pdf
Setúbal,2016,Setubal,349,8,10,437,455,2.3,Setúbal 2016 30d.pdf
Setúbal,2016,Sines,34,2,7,42,51,5.9,Setúbal 2016 30d.pdf
Viana do Castelo,2016,Arcos de Valdevez,60,2,9,65,76,3.3,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Caminha,42,0,2,51,53,0.0,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Melgaco,21,2,1,31,34,9.5,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Moncao,53,2,2,66,70,3.8,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Paredes de Coura,20,1,0,24,25,5.0,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Ponte da Barca,27,0,2,39,41,0.0,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Ponte de Lima,159,2,7,212,221,1.3,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Valenca,65,2,1,90,93,3.1,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Viana do Castelo,279,0,13,380,393,0.0,Viana do Castelo 2016 30d.pdf
Viana do Castelo,2016,Vila Nova de Cerveira,26,2,0,31,33,7.7,Viana do Castelo 2016 30d.pdf
Vila Real,2016,Alijo,27,0,1,37,38,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Boticas,14,0,3,13,16,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Chaves,115,2,9,152,163,1.7,Vila Real 2016 30d.pdf
Vila Real,2016,Mesao Frio,12,0,1,13,14,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Mondim de Basto,10,0,2,13,15,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Montalegre,38,1,1,52,54,2.6,Vila Real 2016 30d.pdf
Vila Real,2016,Murca,14,0,1,16,17,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Peso da Regua,35,1,4,42,47,2.9,Vila Real 2016 30d.pdf
Vila Real,2016,Ribeira de Pena,23,2,2,32,36,8.7,Vila Real 2016 30d.pdf
Vila Real,2016,Sabrosa,14,0,2,15,17,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Santa Marta de Penaguiao,9,0,1,9,10,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Valpacos,48,0,3,57,60,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Vila Pouca de Aguiar,38,0,3,47,50,0.0,Vila Real 2016 30d.pdf
Vila Real,2016,Vila Real,151,2,18,177,197,1.3,Vila Real 2016 30d.pdf
Viseu,2016,Armamar,11,0,1,25,26,0.0,Viseu 2016 30d.pdf
Viseu,2016,Carregal do Sal,29,1,4,33,38,3.4,Viseu 2016 30d.pdf
Viseu,2016,Castro Daire,42,1,1,55,57,2.4,Viseu 2016 30d.pdf
Viseu,2016,Cinfaes,34,0,1,45,46,0.0,Viseu 2016 30d.pdf
Viseu,2016,Lamego,75,1,10,85,96,1.3,Viseu 2016 30d.pdf
Viseu,2016,Mangualde,89,0,7,106,113,0.0,Viseu 2016 30d.pdf
Viseu,2016,Moimenta da Beira,34,0,2,45,47,0.0,Viseu 2016 30d.pdf
Viseu,2016,Mortagua,22,1,6,25,32,4.5,Viseu 2016 30d.pdf
Viseu,2016,Nelas,68,1,9,73,83,1.5,Viseu 2016 30d.pdf
Viseu,2016,Oliveira de Frades,34,0,2,42,44,0.0,Viseu 2016 30d.pdf
Viseu,2016,Penalva do Castelo,18,0,0,27,27,0.0,Viseu 2016 30d.pdf
Viseu,2016,Penedono,7,0,1,13,14,0.0,Viseu 2016 30d.pdf
Viseu,2016,Resende,32,0,0,39,39,0.0,Viseu 2016 30d.pdf
Viseu,2016,Santa Comba Dao,48,3,6,59,68,6.3,Viseu 2016 30d.pdf
Viseu,2016,Sao Joao da Pesqueira,25,0,2,28,30,0.0,Viseu 2016 30d.pdf
Viseu,2016,Sao Pedro do Sul,51,2,9,51,62,3.9,Viseu 2016 30d.pdf
Viseu,2016,Satao,38,1,4,55,60,2.6,Viseu 2016 30d.pdf
Viseu,2016,Sernancelhe,13,0,3,13,16,0.0,Viseu 2016 30d.pdf
Viseu,2016,Tabuaco,10,0,0,13,13,0.0,Viseu 2016 30d.pdf
Viseu,2016,Tarouca,28,0,2,35,37,0.0,Viseu 2016 30d.pdf
Viseu,2016,Tondela,108,4,11,132,147,3.7,Viseu 2016 30d.pdf
Viseu,2016,Vila Nova de Paiva,17,3,1,20,24,17.6,Viseu 2016 30d.pdf
Viseu,2016,Viseu,382,4,18,477,499,1.0,Viseu 2016 30d.pdf
Viseu,2016,Vouzela,45,2,7,55,64,4.4,Viseu 2016 30d.pdf
Évora,2016,Alandroal,16,0,2,21,23,0.0,Évora 2016 30d.pdf
Évora,2016,Arraiolos,21,4,5,26,35,19.0,Évora 2016 30d.pdf
Évora,2016,Borba,13,0,0,15,15,0.0,Évora 2016 30d.pdf
Évora,2016,Estremoz,53,0,6,60,66,0.0,Évora 2016 30d.pdf
Évora,2016,Evora,141,2,16,165,183,1.4,Évora 2016 30d.pdf
Évora,2016,Montemor-o-Novo,62,3,11,73,87,4.8,Évora 2016 30d.pdf
Évora,2016,Mora,14,0,3,13,16,0.0,Évora 2016 30d.pdf
Évora,2016,Mourao,4,0,2,3,5,0.0,Évora 2016 30d.pdf
Évora,2016,Portel,19,2,7,18,27,10.5,Évora 2016 30d.pdf
Évora,2016,Redondo,10,0,2,9,11,0.0,Évora 2016 30d.pdf
Évora,2016,Reguengos de Monsaraz,20,4,6,29,39,20.0,Évora 2016 30d.pdf
Évora,2016,Vendas Novas,44,0,2,58,60,0.0,Évora 2016 30d.pdf
Évora,2016,Viana do Alentejo,14,0,4,13,17,0.0,Évora 2016 30d.pdf
Évora,2016,Vila Vicosa,10,0,0,13,13,0.0,Évora 2016 30d.pdf
Aveiro,2017,Agueda,178,2,13,202,217,1.1,Aveiro.pdf
Aveiro,2017,Albergaria-a-Velha,108,1,12,128,141,0.9,Aveiro.pdf
Aveiro,2017,Anadia,112,6,5,136,147,5.4,Aveiro.pdf
Aveiro,2017,Arouca,65,4,3,79,86,6.2,Aveiro.pdf
Aveiro,2017,Aveiro,351,5,14,409,428,1.4,Aveiro.pdf
Aveiro,2017,Castelo de Paiva,48,3,1,62,66,6.3,Aveiro.pdf
Aveiro,2017,Espinho,100,4,5,133,142,4.0,Aveiro.pdf
Aveiro,2017,Estarreja,113,0,8,140,148,0.0,Aveiro.pdf
Aveiro,2017,Ilhavo,149,4,3,177,184,2.7,Aveiro.pdf
Aveiro,2017,Mealhada,79,1,4,98,103,1.3,Aveiro.pdf
Aveiro,2017,Murtosa,47,1,1,51,53,2.1,Aveiro.pdf
Aveiro,2017,Oliveira de Azemeis,217,5,6,269,280,2.3,Aveiro.pdf
Aveiro,2017,Oliveira do Bairro,97,2,2,124,128,2.1,Aveiro.pdf
Aveiro,2017,Ovar,196,3,7,248,258,1.5,Aveiro.pdf
Aveiro,2017,Santa Maria da Feira,469,7,19,570,596,1.5,Aveiro.pdf
Aveiro,2017,Sao Joao da Madeira,84,0,5,95,100,0.0,Aveiro.pdf
Aveiro,2017,Sever do Vouga,55,3,4,64,71,5.5,Aveiro.pdf
Aveiro,2017,Vagos,97,2,1,115,118,2.1,Aveiro.pdf
Aveiro,2017,Vale de Cambra,56,2,3,68,73,3.6,Aveiro.pdf
Beja,2017,Aljustrel,43,1,11,49,61,2.3,Beja.pdf
Beja,2017,Almodovar,21,0,3,23,26,0.0,Beja.pdf
Beja,2017,Alvito,6,0,1,5,6,0.0,Beja.pdf
Beja,2017,Barrancos,4,0,1,3,4,0.0,Beja.pdf
Beja,2017,Beja,94,4,20,122,146,4.3,Beja.pdf
Beja,2017,Castro Verde,14,0,6,16,22,0.0,Beja.pdf
Beja,2017,Cuba,8,0,2,12,14,0.0,Beja.pdf
Beja,2017,Ferreira do Alentejo,33,2,4,39,45,6.1,Beja.pdf
Beja,2017,Mertola,28,1,7,28,36,3.6,Beja.pdf
Beja,2017,Moura,32,2,9,32,43,6.3,Beja.pdf
Beja,2017,Odemira,93,3,11,133,147,3.2,Beja.pdf
Beja,2017,Ourique,28,5,7,39,51,17.9,Beja.pdf
Beja,2017,Serpa,35,3,12,39,54,8.6,Beja.pdf
Beja,2017,Vidigueira,17,0,2,21,23,0.0,Beja.pdf
Braga,2017,Amares,84,1,6,116,123,1.2,Braga.pdf
Braga,2017,Barcelos,393,8,21,486,515,2.0,Braga.pdf
Braga,2017,Braga,658,7,36,769,812,1.1,Braga.pdf
Braga,2017,Cabeceiras de Basto,48,1,4,60,65,2.1,Braga.pdf
Braga,2017,Celorico de Basto,47,1,2,62,65,2.1,Braga.pdf
Braga,2017,Esposende,133,2,4,166,172,1.5,Braga.pdf
Braga,2017,Fafe,178,2,10,215,227,1.1,Braga.pdf
Braga,2017,Guimaraes,567,10,17,733,760,1.8,Braga.pdf
Braga,2017,Povoa de Lanhoso,105,0,8,138,146,0.0,Braga.pdf
Braga,2017,Terras de Bouro,19,0,2,20,22,0.0,Braga.pdf
Braga,2017,Vieira do Minho,58,2,1,79,82,3.4,Braga.pdf
Braga,2017,Vila Nova de Famalicao,502,3,10,641,654,0.6,Braga.pdf
Braga,2017,Vila Verde,195,2,6,258,266,1.0,Braga.pdf
Braga,2017,Vizela,75,2,7,77,86,2.7,Braga.pdf
Bragança,2017,Alfandega da Fe,9,1,1,12,14,11.1,Bragança.pdf
Bragança,2017,Braganca,109,3,10,135,148,2.8,Bragança.pdf
Bragança,2017,Carrazeda de Ansiaes,10,0,1,10,11,0.0,Bragança.pdf
Bragança,2017,Freixo Espada a Cinta,13,1,5,19,25,7.7,Bragança.pdf
Bragança,2017,Macedo de Cavaleiros,38,1,5,40,46,2.6,Bragança.pdf
Bragança,2017,Miranda do Douro,21,1,3,22,26,4.8,Bragança.pdf
Bragança,2017,Mirandela,62,1,5,78,84,1.6,Bragança.pdf
Bragança,2017,Mogadouro,21,0,3,24,27,0.0,Bragança.pdf
Bragança,2017,Torre de Moncorvo,19,1,1,25,27,5.3,Bragança.pdf
Bragança,2017,Vila Flor,30,0,2,36,38,0.0,Bragança.pdf
Bragança,2017,Vimioso,11,0,1,13,14,0.0,Bragança.pdf
Bragança,2017,Vinhais,23,3,2,29,34,13.0,Bragança.pdf
Castelo Branco,2017,Belmonte,29,1,2,36,39,3.4,Castelo Branco.pdf
Castelo Branco,2017,Castelo Branco,165,5,24,181,210,3.0,Castelo Branco.pdf
Castelo Branco,2017,Covilha,115,2,18,149,169,1.7,Castelo Branco.pdf
Castelo Branco,2017,Fundao,80,3,4,100,107,3.8,Castelo Branco.pdf
Castelo Branco,2017,Idanha-a-Nova,42,3,9,44,56,7.1,Castelo Branco.pdf
Castelo Branco,2017,Oleiros,10,0,2,9,11,0.0,Castelo Branco.pdf
Castelo Branco,2017,Penamacor,15,0,0,16,16,0.0,Castelo Branco.pdf
Castelo Branco,2017,Proenca-a-Nova,13,0,5,24,29,0.0,Castelo Branco.pdf
Castelo Branco,2017,Serta,52,4,11,73,88,7.7,Castelo Branco.pdf
Castelo Branco,2017,Vila de Rei,12,0,2,15,17,0.0,Castelo Branco.pdf
Castelo Branco,2017,Vila Velha de Rodao,20,1,0,28,29,5.0,Castelo Branco.pdf
Coimbra,2017,Arganil,40,2,8,42,52,5.0,Coimbra.pdf
Coimbra,2017,Cantanhede,168,3,6,217,226,1.8,Coimbra.pdf
Coimbra,2017,Coimbra,561,7,14,669,690,1.2,Coimbra.pdf
Coimbra,2017,Condeixa-a-Nova,71,1,4,84,89,1.4,Coimbra.pdf
Coimbra,2017,Figueira da Foz,246,5,19,309,333,2.0,Coimbra.pdf
Coimbra,2017,Gois,17,1,2,21,24,5.9,Coimbra.pdf
Coimbra,2017,Lousa,56,1,5,60,66,1.8,Coimbra.pdf
Coimbra,2017,Mira,45,0,4,47,51,0.0,Coimbra.pdf
Coimbra,2017,Miranda do Corvo,31,1,5,49,55,3.2,Coimbra.pdf
Coimbra,2017,Montemor-o-Velho,86,4,7,108,119,4.7,Coimbra.pdf
Coimbra,2017,Oliveira do Hospital,69,2,7,82,91,2.9,Coimbra.pdf
Coimbra,2017,Pampilhosa da Serra,9,0,0,12,12,0.0,Coimbra.pdf
Coimbra,2017,Penacova,58,0,8,68,76,0.0,Coimbra.pdf
Coimbra,2017,Penela,28,1,0,35,36,3.6,Coimbra.pdf
Coimbra,2017,Soure,68,1,5,76,82,1.5,Coimbra.pdf
Coimbra,2017,Tabua,46,2,4,51,57,4.3,Coimbra.pdf
Coimbra,2017,Vila Nova de Poiares,27,3,1,27,31,11.1,Coimbra.pdf
Faro,2017,Albufeira,253,4,22,321,347,1.6,Faro.pdf
Faro,2017,Alcoutim,9,0,3,12,15,0.0,Faro.pdf
Faro,2017,Aljezur,34,1,10,35,46,2.9,Faro.pdf
Faro,2017,Castro Marim,42,0,2,51,53,0.0,Faro.pdf
Faro,2017,Faro,304,4,23,353,380,1.3,Faro.pdf
Faro,2017,Lagoa (Algarve),137,4,15,166,185,2.9,Faro.pdf
Faro,2017,Lagos,118,1,9,138,148,0.8,Faro.pdf
Faro,2017,Loule,312,6,32,381,419,1.9,Faro.pdf
Faro,2017,Monchique,35,3,2,40,45,8.6,Faro.pdf
Faro,2017,Olhao,172,6,7,194,207,3.5,Faro.pdf
Faro,2017,Portimao,215,1,14,261,276,0.5,Faro.pdf
Faro,2017,Sao Bras de Alportel,39,0,8,35,43,0.0,Faro.pdf
Faro,2017,Silves,151,2,20,168,190,1.3,Faro.pdf
Faro,2017,Tavira,99,4,7,110,121,4.0,Faro.pdf
Faro,2017,Vila do Bispo,36,0,8,55,63,0.0,Faro.pdf
Faro,2017,Vila Real de Santo Antonio,74,0,6,86,92,0.0,Faro.pdf
Guarda,2017,Aguiar da Beira,20,2,4,30,36,10.0,Guarda.pdf
Guarda,2017,Almeida,25,1,4,28,33,4.0,Guarda.pdf
Guarda,2017,Celorico da Beira,20,0,1,27,28,0.0,Guarda.pdf
Guarda,2017,Figueira de Castelo Rodrigo,13,2,1,14,17,15.4,Guarda.pdf
Guarda,2017,Fornos de Algodres,19,0,3,21,24,0.0,Guarda.pdf
Guarda,2017,Gouveia,38,2,1,46,49,5.3,Guarda.pdf
Guarda,2017,Guarda,115,2,11,126,139,1.7,Guarda.pdf
Guarda,2017,Manteigas,9,0,1,11,12,0.0,Guarda.pdf
Guarda,2017,Meda,14,2,2,11,15,14.3,Guarda.pdf
Guarda,2017,Pinhel,20,4,7,15,26,20.0,Guarda.pdf
Guarda,2017,Sabugal,38,1,4,52,57,2.6,Guarda.pdf
Guarda,2017,Seia,81,1,12,106,119,1.2,Guarda.pdf
Guarda,2017,Trancoso,18,0,5,17,22,0.0,Guarda.pdf
Guarda,2017,Vila Nova de Foz Coa,18,1,2,23,26,5.6,Guarda.pdf
Leiria,2017,Alcobaca,248,7,27,294,328,2.8,Leiria.pdf
Leiria,2017,Alvaiazere,27,0,4,31,35,0.0,Leiria.pdf
Leiria,2017,Ansiao,39,2,11,44,57,5.1,Leiria.pdf
Leiria,2017,Batalha,49,0,1,55,56,0.0,Leiria.pdf
Leiria,2017,Bombarral,54,0,7,56,63,0.0,Leiria.pdf
Leiria,2017,Caldas da Rainha,209,4,19,263,286,1.9,Leiria.pdf
Leiria,2017,Castanheira de Pera,7,0,0,8,8,0.0,Leiria.pdf
Leiria,2017,Figueiro dos Vinhos,20,0,0,29,29,0.0,Leiria.pdf
Leiria,2017,Leiria,565,14,37,676,727,2.5,Leiria.pdf
Leiria,2017,Marinha Grande,170,1,5,201,207,0.6,Leiria.pdf
Leiria,2017,Nazare,54,2,4,57,63,3.7,Leiria.pdf
Leiria,2017,Obidos,60,1,7,70,78,1.7,Leiria.pdf
Leiria,2017,Pedrogao Grande,18,1,5,18,24,5.6,Leiria.pdf
Leiria,2017,Peniche,81,0,2,106,108,0.0,Leiria.pdf
Leiria,2017,Pombal,182,4,19,205,228,2.2,Leiria.pdf
Leiria,2017,Porto de Mos,88,0,12,94,106,0.0,Leiria.pdf
Lisboa,2017,Alenquer,155,2,19,199,220,1.3,Lisboa.pdf
Lisboa,2017,Amadora,563,1,18,666,685,0.2,Lisboa.pdf
Lisboa,2017,Arruda dos Vinhos,35,1,3,37,41,2.9,Lisboa.pdf
Lisboa,2017,Azambuja,108,1,4,157,162,0.9,Lisboa.pdf
Lisboa,2017,Cadaval,35,0,2,43,45,0.0,Lisboa.pdf
Lisboa,2017,Cascais,647,3,21,790,814,0.5,Lisboa.pdf
Lisboa,2017,Lisboa,2813,18,76,3275,3369,0.6,Lisboa.pdf
Lisboa,2017,Loures,688,6,26,884,916,0.9,Lisboa.pdf
Lisboa,2017,Lourinha,81,1,5,106,112,1.2,Lisboa.pdf
Lisboa,2017,Mafra,253,5,14,301,320,2.0,Lisboa.pdf
Lisboa,2017,Odivelas,424,1,20,480,501,0.2,Lisboa.pdf
Lisboa,2017,Oeiras,613,6,21,713,740,1.0,Lisboa.pdf
Lisboa,2017,Sintra,899,8,35,1074,1117,0.9,Lisboa.pdf
Lisboa,2017,Sobral Monte Agraco,41,1,4,45,50,2.4,Lisboa.pdf
Lisboa,2017,Torres Vedras,305,4,24,345,373,1.3,Lisboa.pdf
Lisboa,2017,Vila Franca de Xira,339,3,16,435,454,0.9,Lisboa.pdf
Portalegre,2017,Alter do Chao,12,0,2,14,16,0.0,Portalegre.pdf
Portalegre,2017,Arronches,4,0,2,5,7,0.0,Portalegre.pdf
Portalegre,2017,Avis,6,0,3,7,10,0.0,Portalegre.pdf
Portalegre,2017,Campo Maior,19,0,7,16,23,0.0,Portalegre.pdf
Portalegre,2017,Castelo de Vide,4,0,2,7,9,0.0,Portalegre.pdf
Portalegre,2017,Crato,8,0,1,8,9,0.0,Portalegre.pdf
Portalegre,2017,Elvas,89,5,16,104,125,5.6,Portalegre.pdf
Portalegre,2017,Fronteira,8,2,7,7,16,25.0,Portalegre.pdf
Portalegre,2017,Gaviao,11,2,6,12,20,18.2,Portalegre.pdf
Portalegre,2017,Marvao,8,0,1,10,11,0.0,Portalegre.pdf
Portalegre,2017,Monforte,10,0,5,7,12,0.0,Portalegre.pdf
Portalegre,2017,Nisa,17,3,6,14,23,17.6,Portalegre.pdf
Portalegre,2017,Ponte de Sor,45,1,9,51,61,2.2,Portalegre.pdf
Portalegre,2017,Portalegre,58,0,6,70,76,0.0,Portalegre.pdf
Portalegre,2017,Sousel,6,0,2,7,9,0.0,Portalegre.pdf
Porto,2017,Amarante,197,6,7,254,267,3.0,Porto.pdf
Porto,2017,Baiao,49,0,1,56,57,0.0,Porto.pdf
Porto,2017,Felgueiras,207,3,6,267,276,1.4,Porto.pdf
Porto,2017,Gondomar,394,4,16,462,482,1.0,Porto.pdf
Porto,2017,Lousada,157,2,3,207,212,1.3,Porto.pdf
Porto,2017,Maia,382,8,10,454,472,2.1,Porto.pdf
Porto,2017,Marco de Canaveses,188,4,11,236,251,2.1,Porto.pdf
Porto,2017,Matosinhos,552,3,7,645,655,0.5,Porto.pdf
Porto,2017,Pacos de Ferreira,174,1,8,222,231,0.6,Porto.pdf
Porto,2017,Paredes,299,6,8,380,394,2.0,Porto.pdf
Porto,2017,Penafiel,317,3,7,426,436,0.9,Porto.pdf
Porto,2017,Porto,1050,9,18,1227,1254,0.9,Porto.pdf
Porto,2017,Povoa de Varzim,204,1,5,258,264,0.5,Porto.pdf
Porto,2017,Santo Tirso,240,1,7,321,329,0.4,Porto.pdf
Porto,2017,Trofa,150,5,8,187,200,3.3,Porto.pdf
Porto,2017,Valongo,247,3,9,295,307,1.2,Porto.pdf
Porto,2017,Vila do Conde,320,6,9,388,403,1.9,Porto.pdf
Porto,2017,Vila Nova de Gaia,856,7,28,1048,1083,0.8,Porto.pdf
Santarém,2017,Abrantes,111,4,11,140,155,3.6,Santarém.pdf
Santarém,2017,Alcanena,49,0,5,73,78,0.0,Santarém.pdf
Santarém,2017,Almeirim,78,4,8,83,95,5.1,Santarém.pdf
Santarém,2017,Alpiarca,28,0,6,29,35,0.0,Santarém.pdf
Santarém,2017,Benavente,105,6,10,120,136,5.7,Santarém.pdf
Santarém,2017,Cartaxo,84,4,9,139,152,4.8,Santarém.pdf
Santarém,2017,Chamusca,31,1,5,39,45,3.2,Santarém.pdf
Santarém,2017,Constancia,17,0,1,25,26,0.0,Santarém.pdf
Santarém,2017,Coruche,72,1,15,88,104,1.4,Santarém.pdf
Santarém,2017,Entroncamento,40,0,2,46,48,0.0,Santarém.pdf
Santarém,2017,Ferreira do Zezere,34,1,2,39,42,2.9,Santarém.pdf
Santarém,2017,Golega,15,0,2,16,18,0.0,Santarém.pdf
Santarém,2017,Macao,28,2,6,32,40,7.1,Santarém.pdf
Santarém,2017,Ourem,180,3,17,214,234,1.7,Santarém.pdf
Santarém,2017,Rio Maior,76,5,17,85,107,6.6,Santarém.pdf
Santarém,2017,Salvaterra de Magos,67,3,11,82,96,4.5,Santarém.pdf
Santarém,2017,Santarem,218,7,30,305,342,3.2,Santarém.pdf
Santarém,2017,Sardoal,16,1,3,12,16,6.3,Santarém.pdf
Santarém,2017,Tomar,129,3,11,158,172,2.3,Santarém.pdf
Santarém,2017,Torres Novas,116,5,6,147,158,4.3,Santarém.pdf
Santarém,2017,Vila Nova da Barquinha,23,0,4,22,26,0.0,Santarém.pdf
Setúbal,2017,Alcacer do Sal,94,6,13,128,147,6.4,Setúbal.pdf
Setúbal,2017,Alcochete,47,1,4,55,60,2.1,Setúbal.pdf
Setúbal,2017,Almada,454,6,18,571,595,1.3,Setúbal.pdf
Setúbal,2017,Barreiro,175,7,14,211,232,4.0,Setúbal.pdf
Setúbal,2017,Grandola,71,8,9,102,119,11.3,Setúbal.pdf
Setúbal,2017,Moita,122,1,12,144,157,0.8,Setúbal.pdf
Setúbal,2017,Montijo,171,9,13,204,226,5.3,Setúbal.pdf
Setúbal,2017,Palmela,287,6,33,348,387,2.1,Setúbal.pdf
Setúbal,2017,Santiago do Cacem,83,4,16,115,135,4.8,Setúbal.pdf
Setúbal,2017,Seixal,433,7,18,531,556,1.6,Setúbal.pdf
Setúbal,2017,Sesimbra,128,2,6,150,158,1.6,Setúbal.pdf
Setúbal,2017,Setubal,388,6,22,438,466,1.5,Setúbal.pdf
Setúbal,2017,Sines,50,2,3,61,66,4.0,Setúbal.pdf
Viana do Castelo,2017,Arcos de Valdevez,60,3,3,79,85,5.0,Viana do Castelo.pdf
Viana do Castelo,2017,Caminha,37,0,4,42,46,0.0,Viana do Castelo.pdf
